atrium_ach,infl_rate_m3ph_m2,t_set_heating,window_opening_ach,dist_to_MAP
2.38152893240382,3.24049626998796,22.4687027421001,0.0282916477854561,0.0
2.155437365998641,3.983532136787675,23.932728709710446,0.004800272479796533,3.2389387312418636
2.390123302182704,4.118535440195333,22.611831501509613,0.031834502163229486,2.6711432866567173
2.1042493769326764,3.5410547863286648,21.703438121045572,0.13536469484624206,3.362094755240046
2.303484763625039,3.5843827951848155,23.90326804813467,0.060507503009020636,3.206550654557105
2.3437983806191136,3.820197763504614,22.494865772827325,0.08622539073572784,2.976364147738357
1.664683786298091,3.5250584933240874,22.349841794380296,0.08724816985056223,3.829328075100244
2.2885344618394985,4.421156774669645,21.98956378396717,0.006418153034661438,2.836794310380088
2.3570826705251573,4.274981369713539,22.45296432738384,0.07170956146079033,3.829403932077399
2.034479284060297,4.172939355082058,22.102640956319622,0.025887350359736706,2.8514033893158865
