,t_m_prev,t_out,internal_gains,solar_gains,has_heating_demand,has_cooling_demand,t_air_free,t_air_test,delta_t_air,energy_demand_unrestricted,energy_demand,t_air_final,t_m_final,h_ve_adj,ach_vent,ach_infl,heating_setpoint,cooling_setpoint
2023-02-06 22:00:00,19.102589608473057,5.1,116707.219,0.0,False,False,16.253632095331817,,,169241.59452037988,0.0,16.253632095331817,19.046820878689438,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-06 23:00:00,18.99105214890582,5.1,116707.219,0.0,False,False,16.174906125108123,,,169241.59452037988,0.0,16.174906125108123,18.936657842165364,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 00:00:00,18.882263535424908,5.2,116707.219,0.0,False,False,16.127537821833858,,,169241.59452037988,0.0,16.127537821833858,18.83044203142383,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 01:00:00,18.778620527422753,5.3,116707.219,0.0,False,False,16.083801417522302,,,169241.59452037988,0.0,16.083801417522302,18.729308419313092,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 02:00:00,18.67999631120343,5.3,116707.219,0.0,False,False,16.014189942242666,,,169241.59452037988,0.0,16.014189942242666,18.631899502383455,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 03:00:00,18.583802693563477,5.5,116707.219,0.0,False,False,16.005128968348828,,,169241.59452037988,0.0,16.005128968348828,18.53935573776061,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 04:00:00,18.494908781957736,5.5,116707.219,0.0,False,False,15.942385389059014,,,169241.59452037988,0.0,15.942385389059014,18.451557223530614,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 05:00:00,18.408205665103495,5.4,116707.219,0.0,False,False,15.851770666710687,,,169241.59452037988,0.0,15.851770666710687,18.364690255512212,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 06:00:00,18.32117484592093,5.4,116707.219,0.0,False,False,15.790342105345793,,,169241.59452037988,0.0,15.790342105345793,18.27873187570395,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 07:00:00,18.236288905486973,5.5,121897.219,0.0,False,False,15.81633321062733,,,169241.59452037988,0.0,15.81633321062733,18.201317367486773,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 08:00:00,18.166345829486577,5.8,132277.21899999998,1991.9826723434685,True,False,15.959818056892958,18.420705697484824,2.4608876405918654,194052.79245041424,194052.79245041424,21.0,18.306389929132717,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 09:00:00,18.446434028778857,6.4,153037.21899999998,9045.808233923217,True,False,16.530307170025832,18.991194810617696,2.4608876405918636,172088.30650216507,172088.30650216507,21.0,18.60172655772961,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 10:00:00,18.757019086680362,6.9,153037.21899999998,13774.053106199995,True,False,16.876730448623043,19.337618089214907,2.4608876405918636,158750.61247833073,158750.61247833073,21.000000000000004,18.909426098790142,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 11:00:00,19.06183311089992,7.3,132277.21899999998,14450.588594209274,True,False,16.980747675665647,19.44163531625751,2.4608876405918636,154745.82979421137,154745.82979421137,21.0,19.19218984852354,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 12:00:00,19.322546586147162,7.6,121897.219,10440.442681756973,True,False,17.156904812237645,19.61779245282951,2.4608876405918636,147963.57775495414,147963.57775495414,21.000000000000004,19.432723060417572,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 13:00:00,19.542899534687987,7.8,132277.21899999998,13508.292653819912,True,False,17.471346346482676,19.932233987074543,2.460887640591867,135857.21761331471,135857.21761331471,21.0,19.65701919956338,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 14:00:00,19.771138864438768,7.7,153037.21899999998,10059.92578246771,True,False,17.84347998199034,20.30436762258221,2.4608876405918707,121529.64532522566,121529.64532522566,20.999999999999993,19.886244199194422,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 15:00:00,20.00134953395008,7.5,153037.21899999998,5557.536021836761,True,False,17.96606669181824,20.426954332410105,2.4608876405918636,116809.91623053605,116809.91623053605,21.0,20.101966678831083,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 16:00:00,20.20258382371209,6.9,121897.219,2631.266504996224,True,False,17.604973741689353,20.065861382281216,2.4608876405918636,130712.40945352343,130712.40945352343,21.0,20.26998902458715,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 17:00:00,20.337394225462212,6.4,116707.219,0.0,True,False,17.507615539086512,19.968503179678375,2.4608876405918636,134460.81205015432,134460.81205015432,21.000000000000004,20.39170267996551,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-07 18:00:00,20.446011134468804,6.0,116707.219,0.0,False,False,17.466610264168835,,,134460.81205015432,0.0,17.466610264168835,20.384778332206515,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 19:00:00,20.323545529944223,5.7,116707.219,0.0,False,False,17.29191854701935,,,134460.81205015432,0.0,17.29191854701935,20.26012505579984,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 20:00:00,20.19670458165546,5.4,116707.219,0.0,False,False,17.114138601177608,,,134460.81205015432,0.0,17.114138601177608,20.131150350908342,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 21:00:00,20.065596120161228,5.0,116707.219,0.0,False,False,16.903929074583967,,,134460.81205015432,0.0,16.903929074583967,19.996728466927465,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 22:00:00,19.9278608136937,4.7,116707.219,0.0,False,False,16.718459614197823,,,134460.81205015432,0.0,16.718459614197823,19.85699364984935,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-07 23:00:00,19.786126486005003,4.6,116707.219,0.0,False,False,16.589002466333113,,,134460.81205015432,0.0,16.589002466333113,19.715773594422984,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 00:00:00,19.645420702840962,4.8,116707.219,0.0,False,False,16.548523676117853,,,134460.81205015432,0.0,16.548523676117853,19.57926616651229,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 01:00:00,19.513111630183616,5.0,116707.219,0.0,False,False,16.51397149731988,,,134460.81205015432,0.0,16.51397149731988,19.45105198043999,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 02:00:00,19.38899233069636,5.3,116707.219,0.0,False,False,16.514617329919282,,,134460.81205015432,0.0,16.514617329919282,19.33215890127841,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 03:00:00,19.27532547186046,5.4,116707.219,0.0,False,False,16.463805837244344,,,134460.81205015432,0.0,16.463805837244344,19.22112495747826,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 04:00:00,19.16692444309606,5.5,116707.219,0.0,False,False,16.416711101101434,,,134460.81205015432,0.0,16.416711101101434,19.115291955431196,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 05:00:00,19.063659467766332,5.9,116707.219,0.0,False,False,16.461493906661453,,,134460.81205015432,0.0,16.461493906661453,19.01822847493193,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 06:00:00,18.972797482097533,6.3,116707.219,0.0,False,False,16.515031057161007,,,134460.81205015432,0.0,16.515031057161007,18.93341514795352,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 07:00:00,18.89403281380951,6.6,121897.219,0.0,False,False,16.604177634915484,,,134460.81205015432,0.0,16.604177634915484,18.86451098719541,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 08:00:00,18.834989160581312,6.7,132277.21899999998,1777.4529388668418,True,False,16.697422770964618,19.15831041155649,2.4608876405918707,165654.16396718117,165654.16396718117,20.999999999999993,18.954550141516407,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 09:00:00,19.074111122451505,7.0,153037.21899999998,2703.621383485206,True,False,17.17651203560085,19.637399676192718,2.460887640591867,147208.67714049644,147208.67714049644,20.999999999999993,19.20130544040361,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 10:00:00,19.32849975835571,7.1,153037.21899999998,5186.389781707962,True,False,17.375043109468628,19.83593075006049,2.4608876405918636,139565.0028233603,139565.0028233603,21.0,19.450530616498238,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 11:00:00,19.572561474640764,7.2,132277.21899999998,8550.160462471395,True,False,17.336627278432076,19.797514919023943,2.460887640591867,141044.05643116514,141044.05643116514,21.0,19.67724442259218,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 12:00:00,19.781927370543603,7.5,121897.219,9256.609059468075,True,False,17.45670813412657,19.917595774718436,2.460887640591867,136420.8055980837,136420.8055980837,20.999999999999993,19.874423230271553,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 13:00:00,19.9669190899995,7.9,132277.21899999998,7623.505917079211,True,False,17.824793820481716,20.28568146107358,2.4608876405918636,122249.08400062672,122249.08400062672,20.999999999999996,20.058992631149962,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 14:00:00,20.15106617230043,7.9,153037.21899999998,6406.292941125609,True,False,18.185841215477687,20.64672885606955,2.4608876405918636,108348.34470256761,108348.34470256761,21.0,20.24889965930349,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 15:00:00,20.346733146306555,7.5,153037.21899999998,3861.739195986429,True,False,18.21697824538758,20.67786588597944,2.46088764059186,107149.53329638627,107149.53329638627,21.000000000000004,20.433227955904187,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 16:00:00,20.51972276550182,7.0,121897.219,2002.5448488104837,True,False,17.860879770001247,20.321767410593115,2.460887640591867,120859.73350662971,120859.73350662971,20.999999999999993,20.575697918104822,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 17:00:00,20.631673070707826,6.9,116707.219,0.0,True,False,17.86241232604565,20.323299966637517,2.460887640591867,120800.72833908616,120800.72833908616,21.000000000000004,20.677415231981144,10961.921666666667,1.2943458721527974,0.5478181606198395,21.0,28.0
2023-02-08 18:00:00,20.723157393254457,7.1,116707.219,0.0,False,False,17.985819206342683,,,120800.72833908616,0.0,17.985819206342683,20.672064226119815,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
2023-02-08 19:00:00,20.620971058985173,7.1,116707.219,0.0,False,False,17.913693497722768,,,120800.72833908616,0.0,17.913693497722768,20.57113708542604,10961.921666666667,1.2943458721527974,0.5478181606198395,15.0,28.0
