experiment_id,engine,ecm,n_samples,saving_abs_mean,saving_abs_median,saving_abs_std,saving_abs_q05,saving_abs_q95,saving_rel_mean,saving_rel_median,saving_rel_std,saving_rel_q05,saving_rel_q95
JUN11__ETHlib_3R2C_default_occ,ETHlib_3R2C,ECM-1_setpoint_19C,10,4.22451842727043,4.2191917713661145,0.16861803133671172,3.996001437036971,4.437916692282116,31.031277805834755,30.893336286924203,0.6420267127723407,30.254850385299665,32.00717500446134
JUN11__ETHlib_3R2C_default_occ,ETHlib_3R2C,ECM-2_reschedule_8_8_8,10,0.7845992232411818,0.7921361083386538,0.06927911026644447,0.6833209550171336,0.8685000748540486,5.74892416466166,5.790222872729537,0.20352005476966104,5.436199753605207,5.9813490547012105
JUN11__ETHlib_3R2C_default_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,10,4.7908072971589,4.781684613585402,0.19314804324180057,4.529596473953648,5.035910388354716,35.18921336643714,35.04907139458493,0.658911598092455,34.39717849233512,36.21162434321155
JUN11__ETHlib_3R2C_default_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,10,3.2131186128537728,3.2472793000412254,0.3528630065764807,2.741998136190989,3.6276088280470624,23.592394258047033,23.02396768751522,2.4293603998361286,21.13142737576269,27.398114909536286
JUN11__ETHlib_3R2C_default_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,10,-0.3235414608144975,-0.3202319747159672,0.3379423490364892,-0.7536298588931307,0.11054707390186132,-2.407260992012639,-2.3062157027536636,2.5912301259646595,-5.858822672880528,0.8371924990754236
