experiment_id,engine,ecm,sample_id,period_start,period_end,freq,baseline,ecm_energy,saving_abs,saving_rel
JUN11__ETHlib_default_occ,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,7,2023-01-20 00:00,2023-03-17 23:00,D,20.0282830442222,13.38253474968879,6.6457482945334085,33.1818173323179
JUN11__ETHlib_default_occ,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,8,2023-01-20 00:00,2023-03-17 23:00,D,17.942185989823756,11.43728077499944,6.504905214824316,36.25480874244473
JUN11__ETHlib_default_occ,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,9,2023-01-20 00:00,2023-03-17 23:00,D,19.376038738184125,12.652026236753994,6.724012501430131,34.70272016012851
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,0,2023-01-20 00:00,2023-03-17 23:00,D,19.463933377449916,14.16095777425224,5.302975603197675,27.245138484400467
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,1,2023-01-20 00:00,2023-03-17 23:00,D,20.734804456595356,14.865575666454983,5.869228790140372,28.30616899439088
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,2,2023-01-20 00:00,2023-03-17 23:00,D,17.591480483920638,13.012889188596626,4.578591295324012,26.027322143289982
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,3,2023-01-20 00:00,2023-03-17 23:00,D,20.945022979873116,14.998750095802082,5.946272884071034,28.389908618314898
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,4,2023-01-20 00:00,2023-03-17 23:00,D,18.67447311866431,13.574308886094377,5.100164232569933,27.31088689978913
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,5,2023-01-20 00:00,2023-03-17 23:00,D,19.528093471547983,14.849993447789506,4.678100023758477,23.955743711358043
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,6,2023-01-20 00:00,2023-03-17 23:00,D,19.18519172793906,13.994786175380458,5.190405552558602,27.05422820977027
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,7,2023-01-20 00:00,2023-03-17 23:00,D,20.0282830442222,13.773851537380663,6.254431506841536,31.227996394058486
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,8,2023-01-20 00:00,2023-03-17 23:00,D,17.942185989823756,12.724163411689247,5.218022578134509,29.082423853448
JUN11__ETHlib_default_occ,ETHlib,ECM-4_setpoint_19C_default_infiltration,9,2023-01-20 00:00,2023-03-17 23:00,D,19.376038738184125,13.502652319901259,5.873386418282866,30.31262735198942
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,0,2023-01-20 00:00,2023-03-17 23:00,D,19.463933377449916,18.417404099631955,1.0465292778179602,5.376761508187366
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,1,2023-01-20 00:00,2023-03-17 23:00,D,20.734804456595356,19.076836482278008,1.6579679743173479,7.996062744589709
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,2,2023-01-20 00:00,2023-03-17 23:00,D,17.591480483920638,17.317172902642493,0.27430758127814414,1.5593206127754453
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,3,2023-01-20 00:00,2023-03-17 23:00,D,20.945022979873116,19.403186139183955,1.541836840689161,7.361351869466898
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,4,2023-01-20 00:00,2023-03-17 23:00,D,18.67447311866431,17.65095652768827,1.0235165909760404,5.480832495097711
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,5,2023-01-20 00:00,2023-03-17 23:00,D,19.528093471547983,19.164447706867985,0.36364576467999754,1.8621672679405274
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,6,2023-01-20 00:00,2023-03-17 23:00,D,19.18519172793906,18.521058596086277,0.6641331318527826,3.4616966109628033
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,7,2023-01-20 00:00,2023-03-17 23:00,D,20.0282830442222,17.865099284255148,2.163183759967051,10.800645043765202
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,8,2023-01-20 00:00,2023-03-17 23:00,D,17.942185989823756,17.05176366968152,0.8904223201422354,4.962730408921494
JUN11__ETHlib_default_occ,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,9,2023-01-20 00:00,2023-03-17 23:00,D,19.376038738184125,17.79863410400755,1.577404634176574,8.14100681512368
