"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","%SIGMA@wn2*.pc4%"
0.960885381042679,222363.377909487,0.0946860091226821,0.0285956091444658,0.313443766210167,7762.8796373577,1082.24725171176,68.7928102462572,13.2811460465489
0.960885381042679,246552.437916782,0.334556145427506,0.384662662812464,0.313443766210167,8264.31373063313,1082.24725171176,55.7162621642462,12.9860519520651
0.833672944409916,225698.450003749,0.0355185401671711,0.484296533979616,0.12587428008615,8264.31373063313,992.431743398871,61.4780519274184,13.4922162381404
0.973439894792716,213763.466332612,0.114666592349144,0.484296533979616,0.12587428008615,7883.96474667637,1187.80758932981,63.5467823199413,12.1267903121593
0.989706860374568,301576.461606074,0.00171980299501332,0.422289510038083,0.285260359642518,7151.28027163081,1294.87227672356,61.3254771519975,11.689802722137
0.989706860374568,292070.92330824,0.187290223086889,0.587258988985966,0.0975151815520206,7151.28027163081,1071.5525971001,59.0598078973282,13.7581482235375
0.990875286654823,265344.93949183,0.297971238981238,0.00618882139944424,0.0975151815520206,8563.0624413752,1101.66153970204,62.7074443097624,12.3068000017569
0.992645107212892,228522.989406434,0.148484110337813,0.00618882139944424,0.50424288711487,9750.12857013248,1101.66153970204,62.7074443097624,12.3068000017569
0.90623166474973,228522.989406434,0.0947039010092558,0.373537706319265,0.336399825658358,7541.1743609757,1153.34921154942,67.9046474761315,13.6878342447088
0.93343878405462,212967.048221285,0.402877262471864,0.373537706319265,0.0921683962113555,8174.67948924304,1095.85182868756,70.3790567641734,15.3741655013702
0.892037633955438,224409.509350829,0.321680399402813,0.373537706319265,0.421509222870365,6741.75860418465,1095.85182868756,72.5106570936032,15.3741655013702
0.980210502712935,240016.540422459,0.29987781522934,0.743568707508988,0.0368410810005269,8264.68937206716,921.840797554334,69.8410355589175,13.2677028518998
0.952582996420822,235157.360122692,0.0465602920735398,0.396007465603531,0.160725488060672,8100.67044944345,992.50930446751,69.8410355589175,12.9639089185201
0.929087869415655,241964.874552975,0.138189332627986,0.463081126919977,0.160725488060672,10129.4622074636,1036.63529008219,58.6605770652305,12.3946973021289
0.96164442522909,248569.846921888,0.138189332627986,0.42198336455936,0.186652744935749,8222.94829045131,1094.83461757325,60.6309617469988,12.6326664520012
0.981342497373115,222554.383321234,0.138189332627986,0.42198336455936,0.128355641696746,6405.5144694725,1107.52899325919,47.0794502327909,12.6326664520012
0.999746674775909,270622.128149892,0.0980980900988153,0.968438922460929,0.128355641696746,7689.42474484432,1108.21217724295,58.4615053931369,12.8261818961466
0.973532059410892,242388.855210636,0.0867947983542429,0.665076240610409,0.193580223226271,8930.47229358608,955.602006069046,60.7419679339949,15.4693007704178
0.973532059410892,248877.349453921,0.392896583706982,0.802730768581132,0.245183042354406,8098.65513177589,1481.57998361638,61.4197519077461,10.7362857288644
0.940340329120251,241915.507994969,0.0561967601496289,0.802730768581132,0.167803448697159,9485.4474791293,1219.16518365979,73.2665297171234,14.4705250867417
0.951731750317649,255066.841891323,0.133206334973795,0.207081926957236,0.167803448697159,9485.4474791293,1054.81125786121,73.2665297171234,14.0043272918311
0.916335254537562,253082.175136068,0.133206334973795,0.0866181729223905,0.0884814889867158,7928.84396099414,1027.90633085432,58.1698178264009,14.0043272918311
0.782594766683787,193511.917132886,0.203814536228956,0.213632632340668,0.0884814889867158,9458.3430526295,1122.73254779014,51.8321983065549,14.6405586049946
0.781358583462855,241378.492556735,0.342958316571983,0.708011462385196,0.0884814889867158,9372.07255130726,1122.73254779014,70.3054784906521,15.0934059084401
0.787411537204213,213180.176017658,0.275159616503112,0.123056940506526,0.451340924015138,9372.07255130726,1122.73254779014,58.3556295156532,10.9260509204553
0.779395511335827,236577.646867535,0.275159616503112,0.164629181401734,0.420937536891006,9025.09954124714,1122.73254779014,63.584535593488,11.483386222129
0.916822531559571,249577.705059771,0.888726970543871,0.0226436598284178,0.420937536891006,7910.50911547085,1089.87674015988,58.0118115013562,11.483386222129
0.917423034486693,244010.485355025,0.755812294934695,0.128827293205778,0.136928002319649,6522.27761706745,1330.85705977891,71.9963786085184,12.7332591917217
0.99135710347499,226285.26903552,0.169585875518475,0.512011531268104,0.219338625736296,9545.84657590165,972.261998183588,67.5590204941637,11.8280084850519
0.99135710347499,230725.085981213,0.204644426840465,0.512011531268104,0.089863558097891,9545.84657590165,1110.9678129374,67.5590204941637,14.4483092549002
0.926635144431944,230725.085981213,0.201989025551239,0.143104850367626,0.21298078231073,8578.08617516799,1067.6739509534,60.3557960127069,14.7604021765372
0.998467529355717,205934.626241423,0.00671881608221502,0.521915293806324,0.0651934392497121,8304.00488059068,1137.81759797008,84.2047107052638,14.7604021765372
0.900842075043702,250449.407345615,0.237904621725153,0.78707375898825,0.140982423976636,8304.00488059068,1137.81759797008,78.1735998480658,13.1189965030433
0.963057445545054,250449.407345615,0.288737965624117,0.245423399564726,0.00412982808996449,8304.00488059068,990.77387749217,64.9282611221298,13.8847767067185
0.995492281818031,236928.144545702,0.349108086795442,0.245423399564726,0.0170405850296033,9057.06305447328,1164.72013624242,68.5064174036718,15.8389685596203
0.983193873893252,250693.862802501,0.0285700597796191,0.245423399564726,0.359410895900059,9665.2562594954,987.874500905445,69.2061313283232,15.8344983479502
