atrium_ach,infl_rate_m3ph_m2,t_set_heating,window_opening_ach,dist_to_MAP
1.69854999227785,3.24929786281382,23.9577344932036,0.0651862139877703,0.0
1.7044472581317383,3.2748901643478465,23.640093176309186,0.07728887058182507,1.3088739370976092
1.7902361708145504,3.663188448146297,23.86185836916179,0.026827918614513387,1.9474755676587787
1.7313986741978247,3.2177261603392573,23.80164516868284,0.010944528161346846,1.339054968719841
1.7002035372955686,3.455347547332763,23.6690012723951,0.1263588928503155,1.9355993571234114
1.9099822378142777,3.3708913899071504,23.828046527112203,0.037208684396715576,1.7577106422831055
1.7806292992236534,3.707858609848313,23.897887100643157,0.07407813778514466,1.9531238746303374
1.834961788070874,3.5667610110541506,23.95554174303666,0.07397609191919358,1.7053657264368451
1.7563508658043503,3.381677599284614,23.811199187707615,0.04497007750433774,0.9753634922798066
1.7436847294804705,3.320412882712539,23.82503412425971,0.1510829621466666,2.0720540977907875
