"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.976414449802166,186523.867475371,0.610999527945502,0.0648850541099214,0.0411622277519088,7711.44044521732,1243.48789623926,63.1072238307845
0.922256320388408,157147.02472968,0.687311791729263,0.517476131437204,0.277061026626478,7531.67038521244,1073.92627378792,80.3907505051883
0.92364624945536,177913.444587199,0.291136443569616,0.125134553997335,0.53426211174673,8641.36761797827,1100.19602921978,64.9059008522618
0.973860379840857,192716.326720688,0.668391818272693,0.793561440016721,0.539130009900932,8246.32139859403,1100.19602921978,71.5770684300695
0.943895422699997,170473.708265039,0.841487237691714,0.899838686158634,0.36532596770063,6347.9254557854,1069.80001726532,72.7439859467247
0.926136934829535,178407.939200825,0.558496299575968,0.899838686158634,0.636573245438426,6347.9254557854,1112.36851330808,59.0772907611153
0.964032695323793,230038.347569448,0.513950630888819,0.681393754690843,0.329323397765923,8216.37795156288,940.346594419805,61.856555479025
0.948394617085876,162481.081117167,0.109407763089983,0.804122187059898,0.329323397765923,6954.89322272331,1013.60453942278,73.9795842325346
0.89169245137433,148823.370806236,0.361649564188381,0.146871991202611,0.329323397765923,6104.20969594102,1013.60453942278,71.8256206144054
0.973591793147703,203339.170723725,0.253062040653358,0.101030443272699,0.616185679337093,6753.77399979557,1162.99454530944,71.8256206144054
0.973591793147703,181914.350423458,0.221339204021117,0.26212334062685,0.616185679337093,8675.07461635872,909.757187085676,56.491321810162
0.945820141261022,163050.543621433,0.221339204021117,0.265322906999147,0.28642246425775,7329.71934529746,1154.40739435192,75.1396663068343
0.975086903770402,165317.629133353,0.208221524776896,0.376043337406157,0.360583506672928,9626.41707949513,1154.40739435192,75.1396663068343
0.994369221937529,190371.335026861,0.0342810510559174,0.409329953500562,0.118120496999843,7857.68479870041,859.032220422553,82.7271077468228
0.99977259207348,190371.335026861,0.0168354507728845,0.00441942246219915,0.287138631634693,9295.49321801507,928.695288901842,66.7793402091135
0.972736226141148,148072.019504212,0.0168354507728845,0.0579011687536149,0.720322127898125,7801.80603188243,1068.72209603869,74.1409766750208
0.828430488096355,151918.32182556,0.401693238561415,0.0579011687536149,0.0620324472380615,8847.66191707668,1051.88741514369,62.0779265843962
0.907692645436127,181046.834588327,0.325572998037357,0.0579011687536149,0.220389001230717,9491.97212962685,1021.18171764189,70.6668480511909
0.984897336209482,181046.834588327,0.325572998037357,0.610256522354847,0.0192158312671102,6560.08018394074,1020.81698874599,85.7307706281581
0.984897336209482,181046.834588327,0.759295049382571,0.836693893585117,0.136595165520162,8319.07380915094,979.217440389638,81.654656905337
0.959257554614369,159357.007998753,0.518272043062942,0.0496548491585829,0.53043609859988,8319.07380915094,1093.22406230647,75.6059075243432
0.996630107525547,159357.007998753,0.464421762845707,0.0496548491585829,0.816797154103388,5869.51167429283,1151.92652495958,55.4422648025453
0.986768735642132,172808.591266779,0.0812754963376556,0.171844935695553,0.354325883798435,8106.48144172627,1075.83459742022,72.5646052048847
0.986768735642132,203170.437568553,0.0720784903966326,0.117898492083573,0.284673362923665,8636.17149576887,1075.83459742022,72.5646052048847
0.996013560058182,200728.948576788,0.404266242931557,0.976379293071716,0.521390305149771,8634.23378871218,1009.89249357998,72.5646052048847
0.996013560058182,197683.074978516,0.157647719001364,0.976379293071716,0.968479327817749,6295.50305902395,1194.87038625105,64.8748442607069
0.983787385735659,197683.074978516,0.449060551484024,0.993427080989718,0.162758272086732,6830.89511725712,1154.65171934562,52.9299076228124
0.986300933636687,163503.346049008,0.391685405847997,0.985112443482239,0.934026765741364,7380.33155686802,1172.20285934642,66.3901072073373
0.991997319239202,211732.486190424,0.374518915194455,0.634156671915513,0.934026765741364,7380.33155686802,1026.35913179872,66.3901072073373
