"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","atrium_ach","%SIGMA@wn2*.pc4%"
0.69213282201518,0.730064715451358,0.0750956133479191,218963.449444312,17584.0477944063,2795.51515118727,26.3293640453643,0.790584331628802,10.0335585059172
0.650572579809284,0.777341263029045,0.0650678639997428,212358.439511368,22071.5522644465,2441.40781381818,23.941697701812,0.551343400956736,11.5029864603038
0.620224611715024,0.777341263029045,0.0650678639997428,212358.439511368,19948.2599701941,2714.40348241475,25.3309614160231,0.564840753817683,12.293286405856
0.600753015073776,0.439505339999247,0.104298643814863,203097.170005621,14591.2459991926,2725.17770484348,25.3309614160231,0.564840753817683,12.7501955726973
0.600753015073776,0.0381415938165614,0.726760371655432,203097.170005621,17610.6890815163,2725.17770484348,25.2827434372413,0.967047552982739,11.3993881867236
0.630733415458847,0.0513497667185513,0.952937609612132,156444.815334143,15397.3380191641,3424.55930295264,25.2827434372413,0.925399687864525,11.0522164938749
0.660228483529757,0.0513497667185513,0.923381696015106,156444.815334143,19381.2256014902,2699.08415103023,27.763175804277,0.925399687864525,11.6222454460255
0.650468289049066,0.282608928505854,0.668494691494588,186159.405784019,19470.7177309639,2874.3933141593,28.899683045353,0.552092806904522,14.788171708634
0.675318632081261,0.81655266438124,0.154170877255405,186159.405784019,21882.7653746537,2871.62436041559,26.9046790417471,0.727739016123745,15.9006465120443
0.675318632081261,0.81655266438124,0.154170877255405,186159.405784019,20344.8240128166,2456.61203509434,26.9046790417471,0.670026733325339,16.0940130323663
0.714252961046144,0.681818291966729,0.178980124779117,183440.680977536,16640.7756650328,3083.90198267152,25.9127896252604,0.314856515528787,11.4476522720051
0.605678516528779,0.637425847542003,0.258895033613819,188790.401127062,21551.6642684856,3066.76640973036,25.6269712754895,0.0383226873589537,12.1324412356557
0.679734306253458,0.482542222313013,0.00145612978583992,188790.401127062,17676.8916835585,3158.99840435072,27.4721823373992,0.99605527775195,11.8897717587267
0.723945321814265,0.762995253220049,0.15175803367648,188790.401127062,20679.6888719758,2895.87982504357,25.0930429740568,0.877015522904801,12.5123007859849
0.723945321814265,0.788524727222492,0.15175803367648,201797.854326472,17607.9137342784,3121.63949625747,34.2300187861005,0.686673861059542,12.4677948690299
0.754829452604045,0.508531213230439,0.175697218417137,197574.234839709,16006.5251044541,3932.84196239807,32.9465077740522,0.686673861059542,12.6661636650039
0.717065568820195,0.829654181084006,0.183090352513074,197574.234839709,15839.5598402392,3489.39617000474,24.5583127237426,0.686673861059542,13.4845338514748
0.69972459243252,0.826292844139625,0.00939525981978839,177991.66494916,17637.8250455091,3634.62912414816,30.4826377988833,0.485205296976078,8.13784541873459
0.779115096925395,0.670976466890067,0.208235933898945,177991.66494916,18769.8693457496,3410.2945629982,21.8380339879262,0.849499330218369,12.640877072501
0.722222085262151,0.117241204841535,0.208235933898945,175822.674116016,18769.8693457496,2820.49856758168,20.8351115872384,0.0412811371456494,12.2950461635823
0.860826358291845,0.0227107146232879,0.208235933898945,171873.099311515,23522.4168149018,3519.73135075577,20.2064075710887,0.530645661647319,13.6139849947407
0.69317931127512,0.310043752236246,0.357291759521637,171873.099311515,17788.577641901,3134.79534155804,22.2325515101828,0.93754008518105,14.9250010162855
0.774538145631745,0.831053128827719,0.0435080408898775,254052.992885011,16681.9443012263,3134.79534155804,27.7792099965355,0.93754008518105,11.8518343971375
0.773281815606206,0.635744031481907,0.249379522800375,163862.532413134,14484.4631487884,3199.23038293512,27.7792099965355,0.93754008518105,11.7979681326233
0.650719780124843,0.824632429496621,0.426737867113894,188696.554112434,21402.981779629,2482.486566256,24.8895584019932,0.6082026035979,11.7979681326233
0.663644265556392,0.893442744272723,0.130163184868148,228922.820490164,20838.3704386771,2482.486566256,23.802028150276,0.0364641541857988,14.0771793507154
0.70591088015506,0.44247782864024,0.271403288397575,226116.177739977,16300.1295859711,3339.07952152006,25.9299957691582,0.327928527924016,12.3633267931718
0.617896409290798,0.639975990421923,0.324145160797617,203731.682062974,24067.2175865836,2406.15623050245,26.9553411402571,0.804225766476298,12.3633267931718
0.645615631145387,0.936885682604308,0.88770650300909,181200.422494792,18613.2246349473,3236.83262068118,26.9553411402571,0.440282579560713,12.3633267931718
0.645615631145387,0.539320650840346,0.510992914670969,182910.22492572,19127.2438656088,3248.6560088525,29.5585262495347,0.580407212144198,11.6949684054334
0.736634839302872,0.976513247233945,0.0167884063486046,213335.023922404,17566.6416653779,2648.43566370673,24.7802336751709,0.243122174190376,11.3629892112162
0.588223200393583,0.37142940633929,0.46110083257832,223853.527363278,17566.6416653779,3225.6388516554,26.5359410718085,0.349313231754713,12.665389697902
0.598829267527508,0.37142940633929,0.46110083257832,226587.349007974,17175.6357435429,3346.4046902797,27.8764640733836,0.87189604261262,10.7481236388076
0.791863907776034,0.35124729653304,0.249600686769164,175426.047098146,16532.5351421255,3255.10087864213,31.1773325365937,0.170103777540452,13.2425111854019
0.691906454239466,0.396719524819237,0.110350928509633,208179.308707459,19816.455013377,3255.10087864213,22.8358245553217,0.969592029724691,12.0476967877114
0.627238392143484,0.491781296733701,0.16291695530433,231883.329584404,20248.3371344478,3088.63306224841,27.1514861561181,0.969592029724691,10.2029220644706
0.631231885583083,0.767584289934192,0.16291695530433,208657.545080831,18817.9728563977,3717.2721865966,24.5184912142544,0.969592029724691,12.42971633349
0.616332806821357,0.82666015130853,0.480308382103746,207273.619381749,18082.9638188508,2968.3746878915,23.0047434402072,0.9305205233262,9.37866097651985
0.676219733271662,0.845849859614832,0.031153958970784,178826.906458735,18082.9638188508,3004.87027601404,23.0047434402072,0.333362633785214,13.376016663449
0.761873786792585,0.347867057897253,0.0511279719566947,175799.422951937,19349.7254279823,3446.32834527448,25.4481850325668,0.137295194317108,10.3174065934988
0.761873786792585,0.450946924567749,0.232396443102348,205049.055240874,15706.034150814,3509.30318895593,27.2337733680655,0.815979363954029,14.0089176200285
0.676863562770772,0.640796201485167,0.232396443102348,166112.204408832,14240.0364006626,3270.8171100451,27.3224878775316,0.945873325175595,14.0089176200285
0.74007668447253,0.640796201485167,0.378665931729497,176166.113953634,15580.4140470663,3270.8171100451,26.9849294049568,0.945873325175595,11.0781760600086
0.674495795509649,0.222220318657869,0.485524588078995,166470.78385746,18278.3644391331,2897.20740120029,30.1418050831585,0.540542165023684,10.9846218214168
0.70739064490989,0.551498519743579,0.63520090056059,225392.485620033,15943.9060608578,2877.60591760358,27.290371888062,0.873590235813264,15.0325192890408
0.678848765772842,0.443785106871152,0.628796723672201,215490.794563703,22099.9246087794,3062.68365415913,27.290371888062,0.873590235813264,15.0325192890408
