experiment_id,engine,ecm,sample_id,period_start,period_end,freq,baseline,ecm_energy,saving_abs,saving_rel
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,4,2023-02-01 00:00,2023-03-10 23:00,D,10.778024114908836,7.513331398868483,3.2646927160403534,30.290271029589057
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,5,2023-02-01 00:00,2023-03-10 23:00,D,11.792285518221052,8.53374427472473,3.258541243496321,27.632821800840308
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,6,2023-02-01 00:00,2023-03-10 23:00,D,10.819403922655189,7.368261046316096,3.451142876339093,31.897717295798568
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,7,2023-02-01 00:00,2023-03-10 23:00,D,11.885265599306729,7.895360340204174,3.989905259102555,33.570181715882626
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,8,2023-02-01 00:00,2023-03-10 23:00,D,11.466363285003562,7.714507207779477,3.751856077224084,32.72054080242687
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,9,2023-02-01 00:00,2023-03-10 23:00,D,11.243250007299599,7.86712885946312,3.3761211478364785,30.027982528579873
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,12.062844966007674,9.925802253012144,2.1370427129955303,17.71590963008793
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,10.553285037391394,8.53559715889563,2.0176878784957637,19.119050336903477
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,10.80203009983934,8.714665213447473,2.0873648863918675,19.3238203106184
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,10.840777770094206,9.95668006810062,0.8840977019935856,8.155297717037351
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,10.778024114908836,8.908977627631334,1.8690464872775028,17.34127208615279
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,11.792285518221052,9.781312398337876,2.0109731198831753,17.053294009680194
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,10.819403922655189,8.596270943011945,2.2231329796432444,20.547647500137565
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,11.885265599306729,9.556709233416164,2.328556365890565,19.591959022155887
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,11.466363285003562,9.202533135227537,2.263830149776025,19.743227155002195
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,11.243250007299599,9.75206832205406,1.4911816852455395,13.262906048316994
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,12.062844966007674,11.472622463292614,0.5902225027150596,4.892896363820217
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,10.553285037391394,10.19632414376689,0.35696089362450323,3.382462355179012
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,10.80203009983934,10.373529895249122,0.4285002045902182,3.9668488296157522
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,10.840777770094206,10.97469661028074,-0.13391884018653322,-1.2353250202763768
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,10.778024114908836,10.41667629143887,0.3613478234699663,3.352635136250321
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,11.792285518221052,11.071943527877286,0.7203419903437656,6.108586747078984
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,10.819403922655189,10.321265702707217,0.4981382199479718,4.604118891475157
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,11.885265599306729,11.685517417608507,0.19974818169822228,1.6806370882437298
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,11.466363285003562,11.140245377606114,0.32611790739744784,2.8441267670628014
JUN11__ETHlib_3R2C_bldg_LoD_Y,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,11.243250007299599,11.283194597436992,-0.039944590137393376,-0.3552761889263304
