atrium_ach,infl_rate_m3ph_m2,t_set_heating,window_opening_ach,dist_to_MAP
1.89106145809586,3.22258935290802,23.6846485492379,0.005794229078006,0.0
1.8977567065944514,3.231346002275877,23.67661443436139,0.003318764144437285,0.12253116261205925
1.90796393601955,3.223804378473791,23.704322013427383,0.006906883509084756,0.13261068778413243
1.894153955484812,3.237812774097861,23.695729486359596,0.0019343985643238055,0.17572188838206468
1.9105095522173996,3.2168345755013994,23.716224419866823,0.0035803272458237332,0.17931416486747767
1.8702427751316009,3.2148352776052964,23.72040888044672,0.00501662130993067,0.1903253421804621
1.8957308918487668,3.234518294807885,23.63495272178732,0.005848314296045931,0.1954572831265244
1.8971839087110276,3.227942413760111,23.72447175528471,0.008312245466963145,0.20133140499823443
1.9174676065756202,3.219228068148224,23.72396993764044,0.0041704685273742746,0.20963025994737441
1.8950144874976849,3.2269676394879245,23.741431716722296,0.006995981757029726,0.2255021067157484
1.8631794193306361,3.216396548188599,23.639984738185476,0.005354475289476646,0.23081437558849005
1.8658491336738852,3.2609499664581953,23.668332192978387,0.005423469756251306,0.23258965792699243
1.9245203615742068,3.2473636070049507,23.676077023984046,0.0043265674792384735,0.2375471892388857
1.9158449095747745,3.2540338770520267,23.709882564817583,0.006238656720093585,0.23923588614228136
1.9021303633272217,3.214787078445937,23.69334005728758,0.010962212077443112,0.23968257199963414
1.8679275777781885,3.2302960391432114,23.707569585043444,0.009670791914272742,0.24349247097932752
1.9145118951105777,3.2465634888988126,23.641533021860244,0.004574919560948191,0.2494363490432584
1.915725179461308,3.255934281746788,23.653146140556693,0.006138285314563011,0.25457234863724526
1.8623968392204384,3.249192505670918,23.650988711862546,0.008414858685832227,0.2597718554137561
1.90290178532767,3.24766930780327,23.696164259848032,0.009993096967437547,0.26036852936720106
1.8501533115657143,3.2471498976195052,23.677421016790852,0.00704754057936778,0.2624972534060557
1.8878044840403447,3.2719711423725975,23.682578679855425,0.002063043922233121,0.26888051214576725
1.8786055839262343,3.2123156221661033,23.615806170872837,0.004968484845020397,0.27652879372643785
1.9154537250068673,3.263835501743626,23.714783197023205,0.006182341552009007,0.28083076407989904
1.9057645515485395,3.2101106057369697,23.747310255915444,0.0022283043357642744,0.2849112804764737
1.904702561405383,3.2756780583206,23.67419393973829,0.006521545092742787,0.2865708453998205
1.9283718188295105,3.2360771083673736,23.69813153030162,0.009182253003745738,0.2880621553172017
1.865498083191717,3.2670227125758973,23.705408463621097,0.007324691766528174,0.28824052621880697
1.8643254625575805,3.270529435338151,23.70255910932216,0.0032695111826918756,0.28962722426058385
1.8868930354266638,3.2717539821805395,23.68297131896171,0.0011126796696434567,0.2899423146375936
1.852117367089895,3.2526029803898737,23.644140081197804,0.004958856474288683,0.2918915657956112
1.8807404010981565,3.262963912644194,23.679523782105107,0.009977032750799865,0.2945742220243465
