experiment_id,engine,ecm,sample_id,period_start,period_end,freq,baseline,ecm_energy,saving_abs,saving_rel
rc_python_baseline_JUN15,python,ECM-3_setpoint_19C_reschedule_8_8_8,9,2023-02-01 00:00,2023-03-10 23:00,D,11.142322366623564,6.8278553928379635,4.3144669737856,38.72143375342859
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,11.925527214652984,8.505515838314313,3.420011376338671,28.678072799469007
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,12.262856165785443,8.505515838314313,3.7573403274711303,30.640009771577308
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,12.619602402232935,8.505515838314313,4.114086563918622,32.60076215389059
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,11.803046189761758,8.505515838314313,3.2975303514474454,27.937960238669586
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,12.40714049961134,8.505515838314313,3.901624661297028,31.446606584484538
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,11.269351671238187,8.505515838314313,2.763835832923874,24.52524256544215
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,11.822909388280333,8.505515838314313,3.3173935499660203,28.059028797551683
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,11.316756527547273,8.505515838314313,2.81124068923296,24.841399409714544
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,11.858910358718592,8.505515838314313,3.3533945204042794,28.277425319594272
rc_python_baseline_JUN15,python,ECM-4_setpoint_19C_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,11.142322366623564,8.505515838314313,2.6368065283092506,23.66478406878365
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,11.925527214652984,10.740993964078484,1.1845332505744999,9.932753741227097
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,12.262856165785443,10.701527717053054,1.5613284487323895,12.732176155573342
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,12.619602402232935,10.7002831547669,1.919319247466035,15.20903104781199
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,11.803046189761758,10.60810589144855,1.1949402983132078,10.123999170228846
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,12.40714049961134,10.662869586928382,1.7442709126829588,14.058605306658684
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,11.269351671238187,10.645352161842082,0.6239995093961053,5.537137606493251
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,11.822909388280333,10.585285823916633,1.2376235643637,10.468011922602706
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,11.316756527547273,10.74260031461678,0.5741562129304931,5.073505041244643
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,11.858910358718592,10.746957040282025,1.1119533184365675,9.37652182874514
rc_python_baseline_JUN15,python,ECM-5_reschedule_8_8_8_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,11.142322366623564,10.749868655085303,0.3924537115382609,3.5221895276862774
