experiment_id,engine,ecm,sample_id,period_start,period_end,freq,baseline,ecm_energy,saving_abs,saving_rel
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,4,2023-02-01 00:00,2023-03-10 23:00,D,13.249432479987096,9.39299110275949,3.856441377227606,29.106464620674544
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,5,2023-02-01 00:00,2023-03-10 23:00,D,13.235240774385986,9.367460547369566,3.8677802270164197,29.223346163083725
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,6,2023-02-01 00:00,2023-03-10 23:00,D,13.348396896843596,9.536171044967237,3.8122258518763594,28.55942838182921
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,7,2023-02-01 00:00,2023-03-10 23:00,D,12.550963446095341,8.839494998310213,3.711468447785128,29.57118362845509
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,8,2023-02-01 00:00,2023-03-10 23:00,D,13.39049505285191,9.493309822735553,3.8971852301163583,29.10411612665758
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-3_setpoint_19C_reschedule_8_8_8,9,2023-02-01 00:00,2023-03-10 23:00,D,13.32036715311489,9.40731461173004,3.9130525413848503,29.376461597530408
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,13.198719550962243,11.206297264497591,1.9924222864646524,15.095572557410664
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,13.256618776150056,11.126174367528122,2.1304444086219334,16.070797875358757
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,13.034435020052985,11.044328436633393,1.9901065834195926,15.26806938971953
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,12.652164462314976,10.660753559139364,1.9914109031756126,15.739685562159083
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,13.249432479987096,11.117383836392003,2.132048643595093,16.091622390736312
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,13.235240774385986,11.001985595858295,2.23325517852769,16.87355157791828
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,13.348396896843596,11.197458131072443,2.150938765771153,16.113835859044396
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,12.550963446095341,10.686500448536028,1.864462997559313,14.855138456636613
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,13.39049505285191,11.083553518684589,2.306941534167322,17.228201982539765
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-4_setpoint_19C_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,13.32036715311489,11.21402737626599,2.1063397768489,15.812925819813795
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,13.198719550962243,13.952683535605045,-0.7539639846428017,-5.712402492769342
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,13.256618776150056,13.7621425280491,-0.5055237518990445,-3.8133687061178136
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,13.034435020052985,13.777314899709431,-0.7428798796564458,-5.699363865894864
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,12.652164462314976,13.363844987514046,-0.7116805251990694,-5.624970552025631
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,13.249432479987096,13.810808645328155,-0.5613761653410592,-4.236982725026166
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,13.235240774385986,13.706642750445548,-0.47140197605956224,-3.5617181741934094
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,13.348396896843596,13.818921466386314,-0.47052456954271804,-3.5249518963133304
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,12.550963446095341,13.342706249228032,-0.7917428031326903,-6.308223321126833
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,13.39049505285191,13.792341184492784,-0.40184613164087324,-3.000980397325101
JUN11__ETHlib_3R2C_ONSITE_occ,ETHlib_3R2C,ECM-5_reschedule_8_8_8_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,13.32036715311489,13.96464262548401,-0.6442754723691202,-4.836769624765636
