experiment_id,engine,ecm,sample_id,period_start,period_end,freq,baseline,ecm_energy,saving_abs,saving_rel
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,6,2023-02-01 00:00,2023-03-10 23:00,D,12.899548302064709,8.261443388676096,4.638104913388613,35.95556065049375
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,7,2023-02-01 00:00,2023-03-10 23:00,D,13.364089988293653,8.635998273725042,4.728091714568611,35.37907720398627
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,8,2023-02-01 00:00,2023-03-10 23:00,D,14.099980424358174,9.31739486094851,4.782585563409663,33.91909364035422
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-3_setpoint_19C_reschedule_8_8_8,9,2023-02-01 00:00,2023-03-10 23:00,D,13.266974717809155,8.84146278722403,4.425511930585126,33.3573555743983
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,14.021668838701412,8.961832488305669,5.059836350395743,36.085835492206286
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,12.930595608773283,8.355096015354405,4.575499593418877,35.38506447695608
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,13.105541640641476,9.035693268053846,4.06984837258763,31.054408006813393
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,11.75794531197373,8.830973930420907,2.926971381552823,24.893561790699394
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,13.054399611212546,9.149207348968192,3.905192262244354,29.914759610163514
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,13.48742638947909,8.921775889795846,4.565650499683244,33.8511615770129
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,12.899548302064709,8.32241498799483,4.577133314069879,35.482896043245646
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,13.364089988293653,8.406007650729865,4.958082337563788,37.100037053827435
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,14.099980424358174,9.235458558053558,4.8645218663046155,34.5002029783034
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-4_setpoint_19C_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,13.266974717809155,8.857723834866894,4.409250882942262,33.23478770954034
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,0,2023-02-01 00:00,2023-03-10 23:00,D,14.021668838701412,11.185566443475576,2.8361023952258364,20.22656809150897
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,1,2023-02-01 00:00,2023-03-10 23:00,D,12.930595608773283,10.428897360335895,2.5016982484373873,19.34712308797291
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,2,2023-02-01 00:00,2023-03-10 23:00,D,13.105541640641476,11.186886261977637,1.9186553786638392,14.64003115074553
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,3,2023-02-01 00:00,2023-03-10 23:00,D,11.75794531197373,11.009855107493959,0.7480902044797713,6.362422894737842
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,4,2023-02-01 00:00,2023-03-10 23:00,D,13.054399611212546,11.357130473915024,1.6972691372975213,13.00151050868491
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,5,2023-02-01 00:00,2023-03-10 23:00,D,13.48742638947909,11.104346494820836,2.3830798946582537,17.66890009881487
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,6,2023-02-01 00:00,2023-03-10 23:00,D,12.899548302064709,10.549207679248024,2.3503406228166845,18.22033274173242
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,7,2023-02-01 00:00,2023-03-10 23:00,D,13.364089988293653,10.635200518998706,2.7288894692949466,20.419568198697643
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,8,2023-02-01 00:00,2023-03-10 23:00,D,14.099980424358174,11.363968329070522,2.736012095287652,19.404368041257012
JUN11__ETHlib_bldg_LoD_Y,ETHlib,ECM-5_reschedule_8_8_8_default_infiltration,9,2023-02-01 00:00,2023-03-10 23:00,D,13.266974717809155,10.772673736615246,2.494300981193909,18.800827123350437
